ID,Description,PartCategory,PartFamilyID,PartFamilyDescription,Supplier,SupplierID,CRMSupplierID,SupplierAddressID
ABC-220-06F8C716,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-291DA5BA,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-220-3044D692,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-39DF9E47,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-220-416EA4A2,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-220-57870B4C,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-220-786DE586,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-8B283539,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-220-918D5FED,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-220-A2C48C25,"Faceplate, Macro 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-220-A4254EAB,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-B27C264B,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-220-D780DC14,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-E038FA91,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-F22C976B,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-220-F457B219,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-220-FDE2A4C6,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-240-52AE234C,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-250-17BFB3B3,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-250-271B23CC,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-250-57DFA2A0,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-250-9AD2CAE5,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-250-B0AD29AC,"Faceplate, Macro 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-250-E372902D,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-310-026621EE,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-10592407,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-310-13DBD7E3,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-310-1E6492D1,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-26D9903F,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-322150C8,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-3396B985,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-310-3E0DF477,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-310-4B29DAB6,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-310-582F3993,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-5A505A40,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-310-5B6AFADA,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-60F33A2F,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-310-7F79FD6A,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-892D2C87,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-310-9EFD9DE0,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-310-A2C48C25,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-A946F244,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-B5F5878F,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-310-B79551BB,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-310-BB61D745,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-310-BB8B09AD,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-310-C296003B,"Faceplate, Macro 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-310-D26011FA,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-DB68683E,"Faceplate, Macro 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-310-E0D8DF08,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-E3A69F41,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-310-F8D703A7,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-330-4EC9F4EB,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-410-32C5898F,"Power Port, 19"" dim",Component,CB4E5208B4,Apollo,Parts Store,415497922,D87FAFA878,00182D197E
ABC-410-7AA21476,"Power Port, 31.97 - Be1",Component,CB4E5208B4,Apollo,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-410-8A15CA25,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-420-08FC897B,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-420-0B343F87,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-420-0B91566E,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-420-1AD38773,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-420-32042A64,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-420-39A5F6A4,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-420-3F910AE8,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-420-52AE234C,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-420-59E0FEC5,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-420-735641AA,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-420-89978488,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-420-C3CB45EC,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-420-C8C852CF,"Faceplate, Macro 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-420-CFBCB12B,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-420-D4AD775E,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-420-E667B536,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-450-2134C5A4,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-450-2D1B5B35,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-450-5D1E11E8,"Heatsink, 27.987 - SK8",Component,CB4E5208B4,Apollo,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-450-78EA898B,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-450-8A11AEE0,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-450-8A15CA25,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-450-9296C8F9,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-450-990AAE92,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-450-D3DA3788,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-490-132CEC9F,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-490-CA0D5B58,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-510-2D1B5B35,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-520-06F8C716,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-520-271B23CC,"Bolt, 1%sec",Component,CB4E5208B4,Apollo,Qualarius,401723396,74C582666E,00002861DA
ABC-520-37B04168,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-520-4BEE170D,"Screw, 24.987 - Aba7",Component,CB4E5208B4,Apollo,Apoth,1208265366,B2BB54DA95,000AC95D3F
ABC-520-53CAFA51,"Power Port, 19"" dim",Component,CB4E5208B4,Apollo,Qualarius,401723396,74C582666E,00002861DA
ABC-520-5DA1749A,"Screw, 24.987 - Aba7",Component,CB4E5208B4,Apollo,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-520-71F976F3,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-520-90AA4C70,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-520-959EEC8F,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-520-9EFD9DE0,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-520-C4A965E5,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-520-E2BD83B3,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-520-F08E7502,"Power Port, 31.97 - Be1",Component,CB4E5208B4,Apollo,Apex Manufacturing,1999239193,E0A08FB9AD,0001C68D52
ABC-530-0D0C3ED0,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-530-8A15CA25,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-540-57D85C56,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-540-79AF983C,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-540-B1A1ABF9,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-540-D92FE298,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-540-EAEBF651,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-540-F22C976B,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-610-59E0FEC5,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-610-BC11D952,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-620-CA0D5B58,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-688C5ABA-x,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-710-0D0C3ED0,"Wire, 19"" dim",Assembly,CB4E5208B4,Apollo,,,,
ABC-710-84C20589,"Bolt, 1%sec",Assembly,CB4E5208B4,Apollo,,,,
ABC-710-C3CB45EC,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-710-DFB196C8,"Wire, 19"" dim",Component,CB4E5208B4,Apollo,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-720-132CEC9F,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-720-1469E0D8,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-720-17BFB3B3,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-720-731AD768,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-720-CA1EF61E,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-720-D780DC14,"Screw, 7"" dim",Assembly,CB4E5208B4,Apollo,,,,
ABC-735-57DFA2A0,"Power Port, 19"" dim",Assembly,CB4E5208B4,Apollo,,,,
ABC-735-A4D40FB8,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-745-C1260723,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-745-F8E322EC,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-750-0D0C3ED0,"Screw, 24.987 - Aba7",N/A,CB4E5208B4,Apollo,,,,
ABC-750-12E6AD33,"Nano Film, 17.386 - Av2",N/A,CB4E5208B4,Apollo,,,,
ABC-750-35510DE8,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-750-C3CB45EC,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-810-59E410C7,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-810-E6E58F5B,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-870-37B04168,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-880-EAEBF651,"Cap, Thick 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-910-0D57294F,"Heatsink, 27.987 - SK8",Assembly,CB4E5208B4,Apollo,,,,
ABC-910-32042A64,"Faceplate, 1%sec",Assembly,CB4E5208B4,Apollo,,,,
ABC-910-7E843511,"Heatsink, 27.987 - SK8",Assembly,CB4E5208B4,Apollo,,,,
ABC-910-94F082F2,"Faceplate, Macro 243K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-910-A4254EAB,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-910-EA05EA1F,"Power Port, 31.97 - Be1",Assembly,CB4E5208B4,Apollo,,,,
ABC-920-0C9011A4,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-920-0D0C3ED0,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-920-16093A66,"Power Port, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-920-279C23FF,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-920-3396B985,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-920-491F7B07,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-920-90AA4C70,"Meter, Micro 3K Ohm",N/A,CB4E5208B4,Apollo,,,,
ABC-920-A4D40FB8,"Faceplate, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-920-CB31111E,"Wire, 19"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-920-CC2A8333,"Cap, Thick 243K Ohm",Assembly,CB4E5208B4,Apollo,,,,
ABC-920-CC9E440D,"Heatsink, 27.987 - SK8",N/A,CB4E5208B4,Apollo,,,,
ABC-920-D780DC14,"Meter, Micro 3K Ohm",Assembly,CB4E5208B4,Apollo,,,,
ABC-CVN-E26973E6,"Screw, 7"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-MPI004043-x,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-MPI005916-x,"Bolt, 1%sec",N/A,CB4E5208B4,Apollo,,,,
ABC-MPI007589-x,"Power Port, 31.97 - Be1",N/A,CB4E5208B4,Apollo,,,,
ABC-MPI010511-x,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-MPI014418-x,"Meter, 5"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-PF11PM-49E34F4B,"Bolt, 14"" dim",N/A,CB4E5208B4,Apollo,,,,
ABC-000007-x,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-000046-x,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-000051-x,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-000089-x,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-000104-17F1F9BE,"Screw, Macro 243K Ohm",Component,CB7A1D775E,Tools,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-000104-285157AC,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-000104-3EDEA851,"Screw, Macro 243K Ohm",Component,CB7A1D775E,Tools,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-000104-7BDF7681,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-000104-E193A01E,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-000104-x,"Screw, Macro 243K Ohm",Component,CB7A1D775E,Tools,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-100-0A24D3CB,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-100-187A54A7,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-100-28658E19,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-100-B96F2BB8,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-100-CC19B4E9,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-160-A031EB6D,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-210-4B96F8EF,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-210-89978488,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-210-BC11D952,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-210-EB444D02,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-220-2C47FF81,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-220-30AC34CD,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-220-329908E7,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-35590410,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-4BEE170D,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-6C2775B7,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-220-8AB47B31,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-220-99FF07E4,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-B75BABF1,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-D755E620,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-E581AE8D,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-220-E6E58F5B,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-230-BEE38AD6,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-16093A66,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-310-195999FE,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-2584F6D1,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-310-3CF73442,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-4D55206D,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-310-62159945,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-67D36E0C,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-310-6CA25EC5,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-7ED5EC57,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-310-A432F637,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-B34BBFED,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-310-EE10EF49,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-310-F08E7502,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-410-3D8B7075,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-410-6C2775B7,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-410-7F79FD6A,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-420-5CDE39CF,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-420-727BB149,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-420-75245187,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-420-92822468,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-420-B4F41973,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-420-BD9E6D7E,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-420-DE064133,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-420-DF1B21DE,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-420-F22C976B,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-420-F455B440,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-450-8CC22B3F,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-450-A50B103B,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-450-D6B27B64,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-450-E989FB60,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-490-E6E58F5B,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-510-0A620481,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-520-075E49B5,"Cap, 31.97 - Be1",Component,CB7A1D775E,Tools,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-520-291DA5BA,"Wire, 23"" dim",Component,CB7A1D775E,Tools,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-520-416EA4A2,"Wire, 23"" dim",Component,CB7A1D775E,Tools,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-520-85A5E355,"Nano Film, 31.97 - Be1",Component,CB7A1D775E,Tools,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-520-A833F8D1,"Wire, 23"" dim",Component,CB7A1D775E,Tools,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-520-CF1BF379,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-520-D6B27B64,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-521575-914127D1,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-530-86DFB043,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-540-12E6AD33,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-540-2B84428F,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-540-2E974413,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-540-56DC5E5F,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-540-C4C30BC8,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-540-CA0D5B58,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-600-95DD84C6,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-610-32C5898F,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-610-990AAE92,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-710-76DC7215,"Power Port, 6.3 % nevi3",Assembly,CB7A1D775E,Tools,,,,
ABC-710-CA0D5B58,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-720-435F10D9,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-720-EA05EA1F,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-720-EB444D02,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-735-0D0C3ED0,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-735-F08E7502,"Cap, 31.97 - Be1",Assembly,CB7A1D775E,Tools,,,,
ABC-740-0C9011A4,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-740-8A15CA25,"Screw, Macro 243K Ohm",Component,CB7A1D775E,Tools,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-810-3359D4EA,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-870-32042A64,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-870-3ADEFBD2,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-870-A6126DF9,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-870-FC7A7565,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-910-1F80F465,"Wire, 3"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-910-47926045,"Cap, 31.97 - Be1",Assembly,CB7A1D775E,Tools,,,,
ABC-910-5CF25A09,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-910-B2E77F85,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-910-D6854292,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-920-2337060C,"Power Port, 6.3 % nevi3",N/A,CB7A1D775E,Tools,,,,
ABC-AEF3DD43-x,"Wire, 23"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-CVN-BA9C4D05,"Nano Film, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-MLG-5FA9B9C5,"Cap, 31.97 - Be1",N/A,CB7A1D775E,Tools,,,,
ABC-MPI009107-x,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-RWK-92DF46D8,"Power Port, 6.3 % nevi3",Component,CB7A1D775E,Tools,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-S-6D0E1050,"Screw, Macro 243K Ohm",N/A,CB7A1D775E,Tools,,,,
ABC-SSJ340009-x,"Cap, 2"" dim",N/A,CB7A1D775E,Tools,,,,
ABC-000003-7BDF7681,"Screw, 19"" dim",N/A,DA4B9237BA,Chassis,,,,
ABC-000003-87455062,"Screw, 19"" dim",N/A,DA4B9237BA,Chassis,,,,
ABC-000003-C44B3F8F,"Screw, 19"" dim",N/A,DA4B9237BA,Chassis,,,,
ABC-000003-F9722A9A,"Screw, 19"" dim",N/A,DA4B9237BA,Chassis,,,,
ABC-000003-x,"Screw, 19"" dim",N/A,DA4B9237BA,Chassis,,,,
ABC-000009-3EDEA851,"Cap, 6.3 % nevi3",N/A,DA4B9237BA,Chassis,,,,
ABC-000009-7BDF7681,"Cap, 6.3 % nevi3",Component,DA4B9237BA,Chassis,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000009-87455062,"Cap, 6.3 % nevi3",Component,DA4B9237BA,Chassis,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000009-F9722A9A,"Cap, 6.3 % nevi3",Component,DA4B9237BA,Chassis,Parts Store,415497922,D87FAFA878,00182D197E
ABC-000009-x,"Cap, 6.3 % nevi3",Component,DA4B9237BA,Chassis,Digitalus,1550304635,5192B86AF2,00006B1B5C
